SKU1,DESCRIPCION2,MARCA3,AROMA4,COD. COLOR5,DESCRIP. DE COLOR6,DESCRIPCION IMPRESA7,CONTADOR8,COLECTIVA9,CORRUGADO10,UNITARIO11,COLECTIVA12,CORRUGADO13,14,DESCRIPCION_LARGA_CORRUGADO15,DESCRIPCION_LARGA_COLECTIVA16,DESCRIPCION_LARGA_SKU17,AVAILABLE18,UM19,AVERAGE_COST20
1321390150,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,ROSA,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589302,N/A,27501130589306,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  ROSA,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  ROSA, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  ROSA,0,PZ,6.80667
1321390110,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,BLANCO,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589319,N/A,27501130580167,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  BLANCO,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  BLANCO, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  BLANCO,20,PZ,9.2855
,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,NARANJA,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589333,N/A,27501130589337,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  NARANJA,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  NARANJA, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  NARANJA,#N/D,#N/D,#N/D
1321390115,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,AZUL FUERTE,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589364,N/A,27501130589368,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL FUERTE,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL FUERTE, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL FUERTE,7,PZ,7.30571
1321390155,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,FIUSHA,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589371,N/A,27501130589375,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  FIUSHA,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  FIUSHA, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  FIUSHA,8,PZ,8.87
1321390165,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,LILA,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589388,N/A,27501130589382,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  LILA,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  LILA, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  LILA,8,PZ,8.6775
1321390038,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,AMARILLO,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589494,N/A,27501130589498,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AMARILLO,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AMARILLO, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AMARILLO,4,PZ,6.5275
1321390071,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,AZUL CIELO,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589500,N/A,27501130589504,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL CIELO,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL CIELO, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL CIELO,4,PZ,6.5525
1321390085,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,VERDE OSCURO,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589517,N/A,27501130589511,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE OSCURO,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE OSCURO, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE OSCURO,4,PZ,6.7275
1321390184,CIRIO CILINDRICO 4X20 CM C/BAÑO,,SIN AROMA,,VERDE LIMON,CIRIO CILINDRICO 4X20 CM C/BAÑO,31,,12,7501130589395,N/A,27501130589399,,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE LIMON,COLECTIVA  CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE LIMON, CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE LIMON,8,PZ,7.13125
1441020001,PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM,,SIN AROMA,,BLANCO,,0,,8,7501130576722,N/A,17501130576729,,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  BLANCO,COLECTIVA  PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  BLANCO, PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  BLANCO,19,PZ,23.48609
1441020002,PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM,,SIN AROMA,,VERDE CLARO,,0,,8,7501130576739,N/A,17501130576736,,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  VERDE CLARO,COLECTIVA  PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  VERDE CLARO, PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  VERDE CLARO,29,PZ,7.66512
1441020003,PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM,,SIN AROMA,,ROSA,,0,,8,7501130576746,N/A,17501130576743,,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  ROSA,COLECTIVA  PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  ROSA, PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  ROSA,17,PZ,18.84792
1441020004,PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM,,SIN AROMA,,AZUL CLARO,,0,,8,7501130576753,N/A,17501130576750,,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  AZUL CLARO,COLECTIVA  PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  AZUL CLARO, PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  AZUL CLARO,12,PZ,23.27583
1441020005,PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM,,SIN AROMA,,LILA,,0,,8,7501130576760,N/A,17501130576767,,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  LILA,COLECTIVA  PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  LILA, PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  LILA,10,PZ,13.72316
1441030001,JUEGO 2 PANTALLAS S/RELLENO RAYADAS,,CON AROMA,,CHAMPAGNE,,0,,6,7501130576821,N/A,17501130576828,,CORRUGADO 6 JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHAMPAGNE,COLECTIVA  JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHAMPAGNE, JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHAMPAGNE,13,PZ,25.67588
1441030002,JUEGO 2 PANTALLAS S/RELLENO RAYADAS,,CON AROMA,,CHOCOLATE,,0,,6,7501130576838,N/A,17501130576835,,CORRUGADO 6 JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHOCOLATE,COLECTIVA  JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHOCOLATE, JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHOCOLATE,22,PZ,29.26643
1441021001,PANTALLA CUADRADA S/RELLENO 20 X 9 CM,,SIN AROMA,,BLANCO,PANT CUAD S/R 20X9CM,20,,3,7501130574087,N/A,17501130574084,,CORRUGADO 3 PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  BLANCO,COLECTIVA  PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  BLANCO, PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  BLANCO,88,PZ,36.91394
1441021037,PANTALLA CUADRADA S/RELLENO 20 X 9 CM,,SIN AROMA,,CREMA,PANT CUAD S/R 20X9CM,20,,3,7501130574094,N/A,17501130574091,,CORRUGADO 3 PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  CREMA,COLECTIVA  PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  CREMA, PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  CREMA,147,PZ,38.62459
1450100002,CIRIO TRICOLOR 7.6 X 5 CM,,SIN AROMA,,"NARANJA, BLANCO Y VERDE CLARO",CIRIO TRICOLOR 7.6 X 5 CM,25,,12,7501130583454,N/A,17501130583451,,"CORRUGADO 12 CIRIO TRICOLOR 7.6 X 5 CM SIN AROMA  NARANJA, BLANCO Y VERDE CLARO","COLECTIVA  CIRIO TRICOLOR 7.6 X 5 CM SIN AROMA  NARANJA, BLANCO Y VERDE CLARO"," CIRIO TRICOLOR 7.6 X 5 CM SIN AROMA  NARANJA, BLANCO Y VERDE CLARO",0,PZ,158.875
2170681000,CRAYONES CAJA C/6 DELGADO,,,,VARIOS,CRAYON CAJ C/6 DELG,19,,100,7501130541645,27501130541649,17501130541642,,CORRUGADO 100 CRAYONES CAJA C/6 DELGADO   VARIOS,COLECTIVA  CRAYONES CAJA C/6 DELGADO   VARIOS, CRAYONES CAJA C/6 DELGADO   VARIOS,2058,PZ,1.15725
1321322010,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,BLANCO,ESFERA MINI 6.3CM DIAM,22,,100,7501130572731,N/A,17501130572738,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  BLANCO,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  BLANCO, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  BLANCO,217,PZ,3.58707
1321322037,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,CREMA,ESFERA MINI 6.3CM DIAM,22,,100,7501130572908,N/A,17501130572905,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  CREMA,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  CREMA, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  CREMA,54,PZ,3.69975
1321322050,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,ROSA,ESFERA MINI 6.3CM DIAM,22,,100,7501130572922,N/A,17501130572929,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROSA,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROSA, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROSA,127,PZ,3.43816
1321322060,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,ROJO,ESFERA MINI 6.3CM DIAM,22,,100,7501130572915,N/A,17501130572912,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROJO,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROJO, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROJO,115,PZ,3.50304
1321322071,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,AZUL CLARO,ESFERA MINI 6.3CM DIAM,22,,100,7501130572939,N/A,17501130572936,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AZUL CLARO,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AZUL CLARO, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AZUL CLARO,402,PZ,2.42092
1321322085,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,VERDE OSCURO,ESFERA MINI 6.3CM DIAM,22,,100,7501130572946,N/A,17501130572943,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE OSCURO,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE OSCURO, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE OSCURO,238,PZ,3.6346
1321322038,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,AMARILLO,ESFERA MINI 6.3CM DIAM,22,,100,7501130572960,N/A,27501130572964,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AMARILLO,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AMARILLO, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AMARILLO,153,PZ,3.38758
1321322040,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,NARANJA,ESFERA MINI 6.3CM DIAM,22,,100,7501130572984,N/A,27501130572988,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  NARANJA,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  NARANJA, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  NARANJA,212,PZ,3.39234
1321322264,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,FIUSHA,ESFERA MINI 6.3CM DIAM,22,,100,7501130585571,N/A,27501130585575,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  FIUSHA,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  FIUSHA, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  FIUSHA,564,PZ,4.91351
1321322084,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,VERDE LIMON,ESFERA MINI 6.3CM DIAM,22,,100,7501130585700,N/A,27501130585704,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE LIMON,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE LIMON, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE LIMON,382,PZ,3.57763
1321322055,ESFERA MINI 6.3CM DIÁMETRO,,SIN AROMA,,TURQUESA,ESFERA MINI 6.3CM DIAM,22,,100,7501130585717,N/A,27501130585711,,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  TURQUESA,COLECTIVA  ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  TURQUESA, ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  TURQUESA,250,PZ,3.56552
1321320010,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,BLANCO,ESFERA CHICA 7.5CM DIAM,23,,36,7501130570386,N/A,17501130570383,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  BLANCO,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  BLANCO, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  BLANCO,514,PZ,6.78927
1321320037,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,CREMA,ESFERA CHICA 7.5CM DIAM,23,,36,7501130570393,N/A,17501130570390,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  CREMA,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  CREMA, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  CREMA,7,PZ,2.74088
1321320050,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,ROSA,ESFERA CHICA 7.5CM DIAM,23,,36,7501130578733,N/A,17501130578730,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROSA,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROSA, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROSA,188,PZ,3.19847
1321320060,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,ROJO,ESFERA CHICA 7.5CM DIAM,23,,36,7501130570362,N/A,17501130570369,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROJO,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROJO, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROJO,145,PZ,2.48327
1321320071,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,AZUL CLARO,ESFERA CHICA 7.5CM DIAM,23,,36,7501130570379,N/A,17501130570376,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL CLARO,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL CLARO, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL CLARO,173,PZ,5.55053
1321320085,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,VERDE OSCURO,ESFERA CHICA 7.5CM DIAM,23,,36,7501130570416,N/A,17501130570413,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE OSCURO,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE OSCURO, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE OSCURO,86,PZ,5.70554
1321320115,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,AZUL FUERTE,ESFERA CHICA 7.5CM DIAM,23,,36,7501130578740,N/A,17501130578747,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL FUERTE,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL FUERTE, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL FUERTE,178,PZ,4.36746
1321320264,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,FIUSHA,ESFERA CHICA 7.5CM DIAM,23,,36,7501130588350,N/A,27501130588354,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  FIUSHA,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  FIUSHA, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  FIUSHA,465,PZ,4.28442
1321320040,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,NARANJA,ESFERA CHICA 7.5CM DIAM,23,,36,7501130589159,N/A,27501130589153,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  NARANJA,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  NARANJA, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  NARANJA,140,PZ,5.77136
1321320084,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,VERDE LIMON,ESFERA CHICA 7.5CM DIAM,23,,36,7501130584406,N/A,27501130584400,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE LIMON,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE LIMON, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE LIMON,168,PZ,6.09201
1321320163,ESFERA CHICA 7.5 CM DIÁMETRO,,SIN AROMA,,MORADO,ESFERA CHICA 7.5CM DIAM,23,,36,7501130578757,N/A,17501130578754,,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  MORADO,COLECTIVA  ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  MORADO, ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  MORADO,148,PZ,5.75413
1321370010,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,BLANCO,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130570638,N/A,47501130570636,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  BLANCO,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  BLANCO, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  BLANCO,-668,PZ,4.64352
1321370037,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,CREMA,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130570645,N/A,47501130570643,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  CREMA,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  CREMA, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  CREMA,42,PZ,4.57124
1321370038,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,AMARILLO,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130575817,N/A,17501130575814,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  AMARILLO,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  AMARILLO, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  AMARILLO,460,PZ,4.00084
1321370040,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,NARANJA,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130575824,N/A,17501130575821,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  NARANJA,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  NARANJA, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  NARANJA,224,PZ,3.56934
1321370060,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,ROJO,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130570614,N/A,47501130570612,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROJO,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROJO, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROJO,1436,PZ,2.06935
1321370055,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,TURQUESA,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130584314,N/A,27501130584318,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  TURQUESA,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  TURQUESA, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  TURQUESA,263,PZ,5.70988
1321370264,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,FIUSHA,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130584307,N/A,27501130584301,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  FIUSHA,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  FIUSHA, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  FIUSHA,578,PZ,4.97765
1321370084,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,VERDE LIMÓN,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130584321,N/A,27501130584325,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  VERDE LIMÓN,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  VERDE LIMÓN, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  VERDE LIMÓN,372,PZ,3.73401
1321370163,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,MORADO,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130578788,N/A,27501130578782,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  MORADO,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  MORADO, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  MORADO,123,PZ,3.86816
1321370050,CIRIO FLOTANTE 7.8 X 3CM,,SIN AROMA,,ROSA,CIRIO FLOTANTE 7.8 X 3CM,24,,24,7501130578764,N/A,27501130578768,,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROSA,COLECTIVA  CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROSA, CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROSA,148,PZ,3.67048
1012020001,CORAZÓN CHICO SÓLIDO 5 CM,,SIN AROMA,,ROJO,CORAZON CH SOLIDO 5CM ,22,,36,7501130574650,N/A,17501130574657,,CORRUGADO 36 CORAZÓN CHICO SÓLIDO 5 CM SIN AROMA  ROJO,COLECTIVA  CORAZÓN CHICO SÓLIDO 5 CM SIN AROMA  ROJO, CORAZÓN CHICO SÓLIDO 5 CM SIN AROMA  ROJO,302,PZ,5.07984
1012030001,CORAZÓN GRANDE SÓLIDO 7 CM,,SIN AROMA,,ROJO,CORAZON G SOLIDO 7CM ,21,,12,7501130574667,N/A,17501130574664,,CORRUGADO 12 CORAZÓN GRANDE SÓLIDO 7 CM SIN AROMA  ROJO,COLECTIVA  CORAZÓN GRANDE SÓLIDO 7 CM SIN AROMA  ROJO, CORAZÓN GRANDE SÓLIDO 7 CM SIN AROMA  ROJO,158,PZ,3.92813
1012021001,CORAZÓN CHICO METÁLICO 5 CM,,SIN AROMA,,ROJO METÁLICO,CORAZON CH METALICO 5CM,23,,36,7501130574674,N/A,17501130574671,,CORRUGADO 36 CORAZÓN CHICO METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,COLECTIVA  CORAZÓN CHICO METÁLICO 5 CM SIN AROMA  ROJO METÁLICO, CORAZÓN CHICO METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,1488,PZ,6.63198
1012031001,CORAZÓN GRANDE METÁLICO 5 CM,,SIN AROMA,,ROJO METÁLICO,CORAZON G METALICO 5CM,22,,12,7501130574681,N/A,17501130574688,,CORRUGADO 12 CORAZÓN GRANDE METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,COLECTIVA  CORAZÓN GRANDE METÁLICO 5 CM SIN AROMA  ROJO METÁLICO, CORAZÓN GRANDE METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,67,PZ,35.16258
1012010001,CORAZÓN FLOTANTE,,SIN AROMA,,ROJO,CORAZON FLOTANTE ,17,,60,7501130579921,N/A,17501130579928,,CORRUGADO 60 CORAZÓN FLOTANTE SIN AROMA  ROJO,COLECTIVA  CORAZÓN FLOTANTE SIN AROMA  ROJO, CORAZÓN FLOTANTE SIN AROMA  ROJO,271,PZ,3.1987
